book_id,isbn,isbn13,original_publication_year,original_title,average_rating,author,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
8042,312949812,9780312949820.0,2008.0,Seduce Me at Sunrise,4.1,Lisa Kleypas,139,815,4572,9348,9073,https://images.gr-assets.com/books/1390526497m/2948832.jpg,https://images.gr-assets.com/books/1390526497s/2948832.jpg
8043,373212054,9780373212060.0,2016.0,The Problem with Forever,4.0,Jennifer L. Armentrout,340,1143,4070,7525,7475,https://images.gr-assets.com/books/1452349399m/26721568.jpg,https://images.gr-assets.com/books/1452349399s/26721568.jpg
8044,385755929,9780385755920.0,2016.0,Holding Up the Universe,3.93,Jennifer Niven,367,1321,5240,9441,7312,https://images.gr-assets.com/books/1463377718m/28686840.jpg,https://images.gr-assets.com/books/1463377718s/28686840.jpg
8045,141006579,9780141006570.0,2000.0,Take the Cannoli: Stories from the New World,3.86,Sarah Vowell,176,642,3151,5088,3273,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8047,451037707,9780451037700.0,1968.0,The Double Helix: A Personal Account of the Discovery of the Structure of DNA,3.87,James D. Watson,278,769,3208,4823,3919,https://images.gr-assets.com/books/1384152213m/126061.jpg,https://images.gr-assets.com/books/1384152213s/126061.jpg
8048,718147715,9780718147720.0,2006.0,Cook with Jamie,4.05,Jamie Oliver,167,457,2268,3788,4211,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8049,553580302,9780553580300.0,2000.0,Dune: House Harkonnen,3.63,Brian Herbert,542,1230,3796,4349,3110,https://images.gr-assets.com/books/1403181168m/20253.jpg,https://images.gr-assets.com/books/1403181168s/20253.jpg
8050,749909056,9780749909060.0,2009.0,Dream Warrior,4.21,Sherrilyn Kenyon,98,617,3608,7024,9549,https://images.gr-assets.com/books/1358132728m/2992069.jpg,https://images.gr-assets.com/books/1358132728s/2992069.jpg
8051,1400066212,9781400066220.0,2000.0,Strength in What Remains,4.01,Tracy Kidder,130,455,2619,5469,4062,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8053,312966202,9780312966200.0,1981.0,The Lord God Made Them All,4.39,James Herriot,36,144,1950,5631,8768,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8054,7191480,9780007191480.0,2005.0,... Then He Ate My Boy Entracers,4.09,Louise Rennison,150,629,3467,5622,6639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8055,60267887,9780060267890.0,1987.0,Frog And Toad Book Set: Frog And Toad Are Friends; Frog And Toad Together; Days With Frog And Toad; Frog And Toad All Year,4.4,Arnold Lobel,112,313,1900,3320,8558,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8057,6499473,9780006499470.0,1944.0,Absent in the Spring ,4.14,Mary Westmacott,131,393,1955,2915,4577,https://images.gr-assets.com/books/1396225976m/140345.jpg,https://images.gr-assets.com/books/1396225976s/140345.jpg
8059,399162593,9780399162600.0,2015.0,Fish In A Tree,4.28,Lynda Mullaly Hunt,252,433,2043,5752,8401,https://images.gr-assets.com/books/1403181554m/22402972.jpg,https://images.gr-assets.com/books/1403181554s/22402972.jpg
8060,345528921,9780345528930.0,2012.0,The Inn At Rose Harbor,3.93,Debbie Macomber,226,808,3879,5717,5015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8061,770435629,9780770435620.0,2011.0,Lady Almina and the Real Downton Abbey: The Lost Legacy of Highclere Castle,3.61,Fiona Carnarvon,361,1172,4793,5363,2642,https://images.gr-assets.com/books/1344371479m/12926432.jpg,https://images.gr-assets.com/books/1344371479s/12926432.jpg
8062,451460413,9780451460420.0,2004.0,Dies the Fire ,3.92,S.M. Stirling,487,874,2427,4515,4628,https://images.gr-assets.com/books/1414175443m/116445.jpg,https://images.gr-assets.com/books/1414175443s/116445.jpg
8064,1591840538,9781591840530.0,2003.0,The Smartest Guys in the Room: The Amazing Rise and Scandalous Fall of Enron,4.14,Bethany McLean,92,282,1885,4634,4335,https://images.gr-assets.com/books/1309204701m/113576.jpg,https://images.gr-assets.com/books/1309204701s/113576.jpg
8065,62359983,9780062359990.0,2016.0,Another Brooklyn,3.87,Jacqueline Woodson,262,859,3372,6333,3974,https://images.gr-assets.com/books/1491253077m/27213163.jpg,https://images.gr-assets.com/books/1491253077s/27213163.jpg
8066,451218469,9780451218470.0,2004.0,Beneath a Marble Sky,3.99,John Shors,208,628,2401,4798,4187,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8067,765354934,9780765354940.0,1996.0,Mount Dragon,3.91,Douglas Preston,91,653,3762,5404,4030,https://images.gr-assets.com/books/1312037682m/39032.jpg,https://images.gr-assets.com/books/1312037682s/39032.jpg
8068,042511984X,9780425119850.0,1977.0,The Face of Fear,3.8,Brian Coffey,152,952,4280,4431,3924,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8069,157322359X,9781573223590.0,2002.0,Journals,3.98,Kurt Cobain,241,749,2531,3474,4529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8070,316210986,9780316210980.0,2013.0,Gone,4.01,James Patterson,150,592,2951,5431,4729,https://images.gr-assets.com/books/1369155131m/17333279.jpg,https://images.gr-assets.com/books/1369155131s/17333279.jpg
8071,330412744,9780330412740.0,2003.0,Cosmopolis,3.22,Don DeLillo,772,2200,4423,3582,1457,https://images.gr-assets.com/books/1328389098m/28703.jpg,https://images.gr-assets.com/books/1328389098s/28703.jpg
8073,61257052,9780061257060.0,2009.0,Very Valentine,3.8,Adriana Trigiani,225,964,4122,5982,3705,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8074,1401210015,9781401210010.0,2006.0,"Fables, Volume 8: Wolves",4.28,Bill Willingham,91,257,2071,6051,7325,https://images.gr-assets.com/books/1375393296m/21324.jpg,https://images.gr-assets.com/books/1375393296s/21324.jpg
8075,009949857X,9780099498580.0,1982.0,Light A Penny Candle,3.88,Maeve Binchy,131,673,4060,5615,4068,https://images.gr-assets.com/books/1320391955m/41962.jpg,https://images.gr-assets.com/books/1320391955s/41962.jpg
8076,515140880,9780515140880.0,2002.0,"Dark Demon (Carpathians, #16)",4.34,Christine Feehan,114,394,2240,4915,8959,https://images.gr-assets.com/books/1309288721m/184324.jpg,https://images.gr-assets.com/books/1309288721s/184324.jpg
8077,1607063921,9781607063930.0,2011.0,"The Walking Dead, Vol. 14: No Way Out ",4.34,Robert Kirkman,73,237,1670,4977,7153,https://images.gr-assets.com/books/1327883131m/10822174.jpg,https://images.gr-assets.com/books/1327883131s/10822174.jpg
8078,1582406987,9781582406980.0,2005.0,The Walking Dead. Book Two,4.35,Robert Kirkman,48,195,1480,4622,6612,https://images.gr-assets.com/books/1366213424m/138399.jpg,https://images.gr-assets.com/books/1366213424s/138399.jpg
8079,156226006,9780156226000.0,1965.0,Le cosmicomiche,4.2,Italo Calvino,106,380,1885,3973,5279,https://images.gr-assets.com/books/1327975008m/59780.jpg,https://images.gr-assets.com/books/1327975008s/59780.jpg
8080,671789457,9780671789460.0,1992.0,Possessing the Secret of Joy,4.06,Alice Walker,145,492,2518,4689,4691,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8081,20248717,9780020248710.0,1963.0,Way Station,4.03,Clifford D. Simak,176,573,3228,5802,5337,https://images.gr-assets.com/books/1326490682m/190999.jpg,https://images.gr-assets.com/books/1326490682s/190999.jpg
8082,373210051,9780373210050.0,2010.0,My Soul to Keep,4.09,Rachel Vincent,227,725,3530,6090,7282,https://images.gr-assets.com/books/1268059270m/7476122.jpg,https://images.gr-assets.com/books/1268059270s/7476122.jpg
8083,023252078X,9780232520780.0,1991.0,The Return of the Prodigal Son: A Story of Homecoming,4.38,Henri J.M. Nouwen,124,311,1346,3444,6886,https://images.gr-assets.com/books/1327010857m/175113.jpg,https://images.gr-assets.com/books/1327010857s/175113.jpg
8084,393324869,9780393324860.0,2002.0,Naked Economics: Undressing the Dismal Science,4.0,Charles Wheelan,131,484,2238,4749,3552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8085,590396056,9780590396060.0,2000.0,Magic Steps,3.98,Tamora Pierce,123,902,4704,6573,6582,https://images.gr-assets.com/books/1366188641m/153781.jpg,https://images.gr-assets.com/books/1366188641s/153781.jpg
8087,60733497,9780060733490.0,1995.0,The Lions of Al-Rassan,4.27,Guy Gavriel Kay,159,463,2058,5160,7692,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8088,1416521836,9781416521840.0,2007.0,Such a Pretty Girl,3.89,Laura Wiess,346,1029,3291,4279,4842,https://images.gr-assets.com/books/1336185676m/162086.jpg,https://images.gr-assets.com/books/1336185676s/162086.jpg
8090,297775340,9780297775350.0,1978.0,Scruples,3.8,Judith Krantz,225,910,3845,4163,3784,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8091,312385188,9780312385190.0,1997.0,Prayers for Sale,3.83,Sandra Dallas,181,749,3876,6138,3469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8093,553582895,9780553582900.0,1994.0,Dark Rivers of the Heart,3.88,Dean Koontz,191,807,4011,5336,4363,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8094,345423291,9780345423290.0,1998.0,What We Keep ,3.91,Elizabeth Berg,71,475,3529,5719,3526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8095,1416985794,9781416985790.0,2000.0,Intet,3.76,Janne Teller,753,1367,3181,4863,4659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8096,452156610,9780452156620.0,1983.0,Sleeping Beauty Box Set,3.98,A.N. Roquelaure,625,841,2114,2797,5471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8097,1563896451,9781563896450.0,1999.0,"100 Bullets, Vol. 1: First Shot, Last Call (100 bullets, #1)",3.82,Brian Azzarello,298,985,3368,4614,3852,https://images.gr-assets.com/books/1327888942m/94510.jpg,https://images.gr-assets.com/books/1327888942s/94510.jpg
8098,1841496057,9781841496050.0,2005.0,"Innocence Lost (Kingmaker, Kingbreaker, #2)",3.71,Karen Miller,359,1134,3888,4672,3353,https://images.gr-assets.com/books/1327918842m/1116393.jpg,https://images.gr-assets.com/books/1327918842s/1116393.jpg
8099,440910811,9780440910820.0,1980.0,"A Ring of Endless Light (Austin Family, #4)",4.14,Madeleine L'Engle,150,584,3198,5665,7159,https://images.gr-assets.com/books/1279354664m/14358.jpg,https://images.gr-assets.com/books/1279354664s/14358.jpg
8100,316036064,9780316036060.0,2011.0,How to Save a Life,3.89,Sara Zarr,290,808,3388,5511,4338,https://images.gr-assets.com/books/1337211222m/10757806.jpg,https://images.gr-assets.com/books/1337211222s/10757806.jpg
8101,1416577572,9781416577580.0,2009.0,The Five Greatest Warriors,4.24,Matthew Reilly,103,378,1826,4224,5790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8102,399170898,9780399170900.0,2016.0,Brotherhood in Death,4.35,J.D. Robb,145,307,1726,4923,8088,https://images.gr-assets.com/books/1439226052m/25337081.jpg,https://images.gr-assets.com/books/1439226052s/25337081.jpg
8103,886773776,9780886773780.0,1987.0,"Arrow's Flight (Heralds of Valdemar, #2)",4.13,Mercedes Lackey,76,565,3615,6284,7344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8104,763628115,9780763628120.0,2003.0,The Tail of Emily Windsnap,3.89,Liz Kessler,293,1226,4516,5604,5884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8105,1455554596,9781455554590.0,2015.0,Blackout: Remembering the Things I Drank to Forget,3.96,Sarah Hepola,185,471,2512,5030,3558,https://images.gr-assets.com/books/1423750824m/23341862.jpg,https://images.gr-assets.com/books/1423750824s/23341862.jpg
8106,399256202,9780399256200.0,2012.0,The Invaders,4.4,John Flanagan,74,198,1502,4593,7855,https://images.gr-assets.com/books/1327983041m/13003565.jpg,https://images.gr-assets.com/books/1327983041s/13003565.jpg
8107,1598185217,9781598185220.0,1919.0,The Moon and Sixpence,4.11,W. Somerset Maugham,76,453,2351,5245,4937,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8109,1401210821,9781401210820.0,2006.0,"The Absolute Sandman, Volume One",4.65,Neil Gaiman,72,128,684,2744,10098,https://images.gr-assets.com/books/1312226853m/23753.jpg,https://images.gr-assets.com/books/1312226853s/23753.jpg
8111,689863624,9780689863620.0,1982.0,"Dicey's Song (Tillerman Family, #2)",3.94,Cynthia Voigt,348,816,3573,5623,5323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8112,1582408254,9781582408260.0,2007.0,The Walking Dead. Book Three,4.43,Robert Kirkman,54,172,1230,3938,7075,https://images.gr-assets.com/books/1426446934m/763429.jpg,https://images.gr-assets.com/books/1426446934s/763429.jpg
8114,679733787,9780679733780.0,1962.0,砂の女 [Suna no onna],3.91,Kōbō Abe,264,838,3046,5523,4215,https://images.gr-assets.com/books/1361254930m/9998.jpg,https://images.gr-assets.com/books/1361254930s/9998.jpg
8115,140248927,9780140248920.0,1977.0,La tía Julia y el escribidor,3.9,Mario Vargas Llosa,163,660,2947,5075,3539,https://images.gr-assets.com/books/1327993472m/77298.jpg,https://images.gr-assets.com/books/1327993472s/77298.jpg
8116,62422960,9780062422960.0,2015.0,Queen Song,3.74,Victoria Aveyard,746,921,3569,4267,4059,https://images.gr-assets.com/books/1437677533m/25005214.jpg,https://images.gr-assets.com/books/1437677533s/25005214.jpg
8117,1563895684,9781563895680.0,1999.0,"Transmetropolitan, Vol. 3: Year of the Bastard",4.4,Warren Ellis,172,292,1255,3786,7530,https://images.gr-assets.com/books/1452027011m/22418.jpg,https://images.gr-assets.com/books/1452027011s/22418.jpg
8120,60688246,9780060688240.0,1977.0,A Severe Mercy,4.32,Sheldon Vanauken,177,360,1363,3329,6359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8121,307265722,9780307265720.0,2011.0,1493: Uncovering the New World Columbus Created,4.05,Charles C. Mann,238,496,2129,4615,4481,https://images.gr-assets.com/books/1327900945m/9862761.jpg,https://images.gr-assets.com/books/1327900945s/9862761.jpg
8122,758254091,9780758254090.0,2011.0,The Dry Grass of August,3.82,Anna Jean Mayhew,160,722,3615,5921,3061,https://images.gr-assets.com/books/1327170212m/9429531.jpg,https://images.gr-assets.com/books/1327170212s/9429531.jpg
8125,843960434,9780843960430.0,2009.0,The Madness of Lord Ian Mackenzie,4.07,Jennifer Ashley,556,1068,3819,7596,9121,https://images.gr-assets.com/books/1322336718m/5981872.jpg,https://images.gr-assets.com/books/1322336718s/5981872.jpg
8126,99453452,9780099453450.0,1993.0,Point of Impact,4.26,Stephen Hunter,133,265,1463,4666,5565,https://images.gr-assets.com/books/1315656617m/127712.jpg,https://images.gr-assets.com/books/1315656617s/127712.jpg
8127,009947915X,9780099479150.0,1983.0,Life & Times of Michael K.,3.85,J.M. Coetzee,239,775,3004,4840,3388,https://images.gr-assets.com/books/1327203650m/6193.jpg,https://images.gr-assets.com/books/1327203650s/6193.jpg
8128,044900483X,9780449004840.0,1998.0,Children of God,4.05,Mary Doria Russell,113,557,2685,5856,4798,https://images.gr-assets.com/books/1373509005m/16948.jpg,https://images.gr-assets.com/books/1373509005s/16948.jpg
8130,718152433,9780718152440.0,2007.0,Jamie at Home: Cook Your Way to the Good Life,4.09,Jamie Oliver,123,380,2246,3712,4326,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8131,425197395,9780425197390.0,1973.0,The Mediterranean Caper,3.75,Clive Cussler,199,997,4703,5454,3619,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8132,451454243,9780451454250.0,1993.0,The Forest House,3.85,Marion Zimmer Bradley,173,894,4272,5825,4213,https://images.gr-assets.com/books/1319444215m/18892.jpg,https://images.gr-assets.com/books/1319444215s/18892.jpg
8133,743484193,9780743484190.0,1999.0,Certain Prey,4.2,John Sandford,49,181,2196,6279,5552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8134,425210812,9780425210820.0,2005.0,Undead and Unreturnable,3.89,MaryJanice Davidson,160,958,5811,7202,5941,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8135,441014763,9780441014770.0,2007.0,"Fearless (The Lost Fleet, #2)",3.97,Jack Campbell,71,481,3313,6537,4075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8136,553578553,9780553578550.0,2000.0,Dawn on a Distant Shore,4.19,Sara Donati,97,329,2032,5061,5471,https://images.gr-assets.com/books/1403186902m/820956.jpg,https://images.gr-assets.com/books/1403186902s/820956.jpg
8140,60898526,9780060898530.0,1958.0,Brave New World Revisited ,3.93,Aldous Huxley,231,691,2765,4567,4032,https://images.gr-assets.com/books/1410136964m/5481.jpg,https://images.gr-assets.com/books/1410136964s/5481.jpg
8141,345301110,9780345301120.0,1954.0,Histoire d'O,3.34,Pauline Réage,1129,2193,4235,3781,2721,https://images.gr-assets.com/books/1464369941m/40483.jpg,https://images.gr-assets.com/books/1464369941s/40483.jpg
8142,60757639,9780060757630.0,2006.0,Forest Mage,3.35,Robin Hobb,750,2104,4570,3850,2268,https://images.gr-assets.com/books/1446012746m/45106.jpg,https://images.gr-assets.com/books/1446012746s/45106.jpg
8143,380726297,9780380726300.0,1997.0,Sacred,3.94,Dennis Lehane,63,375,3379,6769,3525,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8146,425138232,9780425138240.0,1992.0,Eye of the Storm,3.96,Jack Higgins,136,457,2974,4873,3762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8148,60880120,9780060880120.0,2006.0,How to Be Popular,3.54,Meg Cabot,511,2279,6843,6018,3983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8149,451530098,9780451530100.0,1956.0,Pygmalion and My Fair Lady (50th Anniversary Edition) (Signet Classics (Paperback)),4.24,George Bernard Shaw,133,380,2146,4225,6576,https://images.gr-assets.com/books/1327891970m/7707.jpg,https://images.gr-assets.com/books/1327891970s/7707.jpg
8150,345432401,9780345432410.0,1999.0,Omertà,3.68,Mario Puzo,182,898,3724,4151,2422,https://images.gr-assets.com/books/1327867034m/22028.jpg,https://images.gr-assets.com/books/1327867034s/22028.jpg
8151,62103733,9780062103730.0,2012.0,Unraveling,3.84,Elizabeth Norris,649,1321,4130,5495,5865,https://images.gr-assets.com/books/1337474732m/12157365.jpg,https://images.gr-assets.com/books/1337474732s/12157365.jpg
8152,330311735,9780330311730.0,1988.0,One,3.94,Richard Bach,237,666,2407,3428,3800,https://images.gr-assets.com/books/1356137029m/265264.jpg,https://images.gr-assets.com/books/1356137029s/265264.jpg
8153,763618985,9780763618990.0,2001.0,The Tiger Rising,3.78,Kate DiCamillo,323,1198,4365,5496,4243,https://images.gr-assets.com/books/1479692331m/37187.jpg,https://images.gr-assets.com/books/1479692331s/37187.jpg
8154,886774268,9780886774260.0,1990.0,Magic's Price,4.26,Mercedes Lackey,138,503,2703,5466,8749,https://images.gr-assets.com/books/1478489331m/28734.jpg,https://images.gr-assets.com/books/1478489331s/28734.jpg
8156,425173909,9780425173910.0,1953.0,After the Funeral ,3.84,Agatha Christie,62,688,5048,6925,3925,https://images.gr-assets.com/books/1384881992m/527744.jpg,https://images.gr-assets.com/books/1384881992s/527744.jpg
8157,1582404976,9781582404970.0,2005.0,Wanted,3.71,Mark Millar,695,1102,2797,3535,3699,https://images.gr-assets.com/books/1355855954m/160848.jpg,https://images.gr-assets.com/books/1355855954s/160848.jpg
8158,1421506297,9781421506300.0,2005.0,デスノート #8 (Desu Nōto) Mato (的),4.27,Tsugumi Ohba,124,497,2266,4318,7676,https://images.gr-assets.com/books/1487897453m/13614.jpg,https://images.gr-assets.com/books/1487897453s/13614.jpg
8160,375714499,9780375714500.0,1988.0,Manufacturing Consent: The Political Economy of the Mass Media,4.22,Noam Chomsky,127,332,1556,3936,5036,https://images.gr-assets.com/books/1222383663m/12617.jpg,https://images.gr-assets.com/books/1222383663s/12617.jpg
8161,670557110,9780670557110.0,1948.0,Pippi Långstrump i Söderhavet,4.1,Astrid Lindgren,213,553,3072,4735,6368,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8163,330314920,9780330314920.0,1968.0,Outer Dark,3.88,Cormac McCarthy,117,552,2737,4989,2851,https://images.gr-assets.com/books/1356452527m/40471.jpg,https://images.gr-assets.com/books/1356452527s/40471.jpg
8165,312890176,9780312890180.0,1994.0,Shadow & Claw,4.04,Gene Wolfe,382,919,2124,3759,5582,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8166,812995228,9780812995220.0,2015.0,Parmi les dix milliers de choses,2.84,Julia Pierpont,1083,2630,3554,1658,788,https://images.gr-assets.com/books/1464907467m/23503361.jpg,https://images.gr-assets.com/books/1464907467s/23503361.jpg
8167,743250451,9780743250450.0,1979.0,The Great Shark Hunt: Strange Tales from a Strange Time,4.07,Hunter S. Thompson,35,287,2210,4543,3677,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8168,395957761,9780395957770.0,1981.0,The Complete Poems: Anne Sexton,4.28,Anne Sexton,117,303,1680,4089,6075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8169,316098124,9780316098120.0,2012.0,2312,3.43,Kim Stanley Robinson,675,1648,3688,3975,2111,https://images.gr-assets.com/books/1405778758m/11830394.jpg,https://images.gr-assets.com/books/1405778758s/11830394.jpg
8170,689806981,9780689806990.0,1994.0,Tears of a Tiger,4.16,Sharon M. Draper,266,583,1875,3293,5764,https://images.gr-assets.com/books/1348102787m/119838.jpg,https://images.gr-assets.com/books/1348102787s/119838.jpg
8171,61231428,9780061231420.0,2009.0,Altar of Eden,4.01,James Rollins,124,567,3092,5420,4682,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8172,1591169909,9781591169900.0,2003.0,桜蘭高校ホスト部 2,4.46,Bisco Hatori,78,239,1618,3607,8962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8173,810949148,9780810949140.0,2006.0,The Problem Child,4.27,Michael Buckley,109,343,2459,5366,7854,https://images.gr-assets.com/books/1349015533m/176326.jpg,https://images.gr-assets.com/books/1349015533s/176326.jpg
8174,195170342,195170342.0,2003.0,Washington's Crossing,4.11,David Hackett Fischer,226,493,1905,3593,4776,https://images.gr-assets.com/books/1353284022m/1206073.jpg,https://images.gr-assets.com/books/1353284022s/1206073.jpg
